AIRLINE,SOURCE,DESTINATION,NEAREST_AIRPORT_SOURCE,NEAREST_AIRPORT_DESTINATION,IATA_SOURCE,IATA_DESTINATION,ROUTE,DEP_TIME,ARRIVAL_TIME,DURATION,TOTAL_STOPS,ADDITIONAL_INFO,PRICE,DIRECT_CONNECTING
Air India,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,Business class,4841,Connecting
Air India,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,1 Long layover,4841,Connecting
Air India,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,No info,4841,Connecting
IndiGo,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,Business class,4841,Connecting
IndiGo,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,1 Long layover,4841,Connecting
IndiGo,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,1 Long layover,4841,Connecting
Vistara,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,In-flight meal not included,4841,Connecting
Vistara,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,1 Long layover,4841,Connecting
Vistara,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,Business class,4841,Connecting
SpiceJet,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,No info,4841,Connecting
SpiceJet,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,1 Long layover,4841,Connecting
SpiceJet,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,1 Long layover,4841,Connecting
GoAir,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,Business class,4841,Connecting
GoAir,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,No info,4841,Connecting
GoAir,Nagpur,Chennai,Dr. Babasaheb Ambedkar International Airport,Chennai International Airport,NAG,MAA,NAG -> MAA,08:30:00.000,11:44:00.000,03:14,1,1 Long layover,4841,Connecting
Air India,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,Business class,2197,Direct
Air India,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,No info,2197,Direct
Air India,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,1 Long layover,2197,Direct
IndiGo,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,1 Long layover,2197,Direct
IndiGo,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,Business class,2197,Direct
IndiGo,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,1 Long layover,2197,Direct
Vistara,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,Business class,2197,Direct
Vistara,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,No info,2197,Direct
Vistara,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,No info,2197,Direct
SpiceJet,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,No info,2197,Direct
SpiceJet,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,Business class,2197,Direct
SpiceJet,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,In-flight meal not included,2197,Direct
GoAir,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,1 Long layover,2197,Direct
GoAir,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,No info,2197,Direct
GoAir,Chennai,Bengaluru,Chennai International Airport,Kempegowda International Airport,MAA,BLR,MAA -> BLR,16:00:00.000,17:43:00.000,01:43,0,1 Long layover,2197,Direct
Air India,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,No info,4583,Connecting
Air India,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,1 Long layover,4583,Connecting
Air India,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,1 Long layover,4583,Connecting
IndiGo,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,In-flight meal not included,4583,Connecting
IndiGo,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,1 Long layover,4583,Connecting
IndiGo,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,In-flight meal not included,4583,Connecting
Vistara,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,Business class,4583,Connecting
Vistara,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,No info,4583,Connecting
Vistara,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,1 Long layover,4583,Connecting
SpiceJet,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,In-flight meal not included,4583,Connecting
SpiceJet,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,1 Long layover,4583,Connecting
SpiceJet,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,Business class,4583,Connecting
GoAir,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,1 Long layover,4583,Connecting
GoAir,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,Business class,4583,Connecting
GoAir,Panaji,Lucknow,Goa International Airport,Chaudhary Charan Singh International Airport,GOI,LKO,GOI -> LKO,20:30:00.000,01:24:00.000,04:54,1,Business class,4583,Connecting
Air India,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,No info,4891,Direct
Air India,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,In-flight meal not included,4891,Direct
Air India,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,Business class,4891,Direct
IndiGo,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,In-flight meal not included,4891,Direct
IndiGo,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,1 Long layover,4891,Direct
IndiGo,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,Business class,4891,Direct
Vistara,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,No info,4891,Direct
Vistara,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,Business class,4891,Direct
Vistara,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,In-flight meal not included,4891,Direct
SpiceJet,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,No info,4891,Direct
SpiceJet,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,Business class,4891,Direct
SpiceJet,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,Business class,4891,Direct
GoAir,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,In-flight meal not included,4891,Direct
GoAir,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,In-flight meal not included,4891,Direct
GoAir,Bengaluru,Chennai,Kempegowda International Airport,Chennai International Airport,BLR,MAA,BLR -> MAA,19:15:00.000,22:34:00.000,03:19,0,Business class,4891,Direct
Air India,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,No info,4322,Direct
Air India,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,No info,4322,Direct
Air India,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,In-flight meal not included,4322,Direct
IndiGo,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,In-flight meal not included,4322,Direct
IndiGo,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,Business class,4322,Direct
IndiGo,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,Business class,4322,Direct
Vistara,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,Business class,4322,Direct
Vistara,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,In-flight meal not included,4322,Direct
Vistara,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,1 Long layover,4322,Direct
SpiceJet,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,In-flight meal not included,4322,Direct
SpiceJet,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,In-flight meal not included,4322,Direct
SpiceJet,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,No info,4322,Direct
GoAir,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,In-flight meal not included,4322,Direct
GoAir,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,1 Long layover,4322,Direct
GoAir,Ahmedabad,Dispur (Guwahati),Sardar Vallabhbhai Patel International Airport,Lokpriya Gopinath Bordoloi International Airport,AMD,GAU,AMD -> GAU,12:45:00.000,14:54:00.000,02:09,0,Business class,4322,Direct
Air India,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,No info,13322,Connecting
Air India,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,No info,13322,Connecting
Air India,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,In-flight meal not included,13322,Connecting
IndiGo,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,No info,13322,Connecting
IndiGo,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,Business class,13322,Connecting
IndiGo,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,Business class,13322,Connecting
Vistara,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,1 Long layover,13322,Connecting
Vistara,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,1 Long layover,13322,Connecting
Vistara,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,1 Long layover,13322,Connecting
SpiceJet,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,No info,13322,Connecting
SpiceJet,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,No info,13322,Connecting
SpiceJet,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,In-flight meal not included,13322,Connecting
GoAir,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,Business class,13322,Connecting
GoAir,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,Business class,13322,Connecting
GoAir,Chennai,Panipat,Chennai International Airport,Indira Gandhi International Airport,MAA,DEL,MAA -> DEL,08:15:00.000,14:25:00.000,06:10,2,Business class,13322,Connecting
Air India,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,Business class,6066,Direct
Air India,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,Business class,6066,Direct
Air India,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,1 Long layover,6066,Direct
IndiGo,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,No info,6066,Direct
IndiGo,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,1 Long layover,6066,Direct
IndiGo,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,1 Long layover,6066,Direct
Vistara,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,1 Long layover,6066,Direct
Vistara,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,Business class,6066,Direct
Vistara,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,1 Long layover,6066,Direct
SpiceJet,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,In-flight meal not included,6066,Direct
SpiceJet,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,No info,6066,Direct
SpiceJet,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,Business class,6066,Direct
GoAir,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,In-flight meal not included,6066,Direct
GoAir,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,In-flight meal not included,6066,Direct
GoAir,Mumbai,Patna,Chhatrapati Shivaji Maharaj International Airport,Jay Prakash Narayan Airport,BOM,PAT,BOM -> PAT,13:00:00.000,16:11:00.000,03:11,0,No info,6066,Direct
Air India,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,In-flight meal not included,13638,Connecting
Air India,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,Business class,13638,Connecting
Air India,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,In-flight meal not included,13638,Connecting
IndiGo,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,1 Long layover,13638,Connecting
IndiGo,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,Business class,13638,Connecting
IndiGo,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,Business class,13638,Connecting
Vistara,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,No info,13638,Connecting
Vistara,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,No info,13638,Connecting
Vistara,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,Business class,13638,Connecting
SpiceJet,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,Business class,13638,Connecting
SpiceJet,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,1 Long layover,13638,Connecting
SpiceJet,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,Business class,13638,Connecting
GoAir,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,1 Long layover,13638,Connecting
GoAir,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,No info,13638,Connecting
GoAir,Delhi,Nagpur,Indira Gandhi International Airport,Dr. Babasaheb Ambedkar International Airport,DEL,NAG,DEL -> NAG,15:45:00.000,22:02:00.000,06:17,1,In-flight meal not included,13638,Connecting
Air India,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,1 Long layover,13338,Connecting
Air India,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,1 Long layover,13338,Connecting
Air India,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,In-flight meal not included,13338,Connecting
IndiGo,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,Business class,13338,Connecting
IndiGo,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,1 Long layover,13338,Connecting
IndiGo,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,1 Long layover,13338,Connecting
Vistara,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,Business class,13338,Connecting
Vistara,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,In-flight meal not included,13338,Connecting
Vistara,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,In-flight meal not included,13338,Connecting
SpiceJet,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,1 Long layover,13338,Connecting
SpiceJet,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,No info,13338,Connecting
SpiceJet,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,Business class,13338,Connecting
GoAir,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,No info,13338,Connecting
GoAir,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,No info,13338,Connecting
GoAir,Patna,Nagpur,Jay Prakash Narayan Airport,Dr. Babasaheb Ambedkar International Airport,PAT,NAG,PAT -> NAG,19:00:00.000,01:16:00.000,06:16,1,1 Long layover,13338,Connecting
Air India,Dispur (Guwahati),Gurugram,Lokpriya Gopinath Bordoloi International Airport,Indira Gandhi International Airport,GAU,DEL,GAU -> DEL,23:15:00.000,03:58:00.000,04:43,1,In-flight meal not included,4064,Connecting
Air India,Dispur (Guwahati),Gurugram,Lokpriya Gopinath Bordoloi International Airport,Indira Gandhi International Airport,GAU,DEL,GAU -> DEL,23:15:00.000,03:58:00.000,04:43,1,Business class,4064,Connecting
Air India,Dispur (Guwahati),Gurugram,Lokpriya Gopinath Bordoloi International Airport,Indira Gandhi International Airport,GAU,DEL,GAU -> DEL,23:15:00.000,03:58:00.000,04:43,1,Business class,4064,Connecting
IndiGo,Dispur (Guwahati),Gurugram,Lokpriya Gopinath Bordoloi International Airport,Indira Gandhi International Airport,GAU,DEL,GAU -> DEL,23:15:00.000,03:58:00.000,04:43,1,Business class,4064,Connecting
